"","time","datetime","dayinweek","hourinday","hourinweek","week"
"4947",4947,"2015-06-12 02:00:00",5,5,197,15
"4948",4948,"2015-06-12 02:30:00",5,6,198,15
"4949",4949,"2015-06-12 03:00:00",5,7,199,15
"4950",4950,"2015-06-12 03:30:00",5,8,200,15
"4951",4951,"2015-06-12 04:00:00",5,9,201,15
"4952",4952,"2015-06-12 04:30:00",5,10,202,15
"4953",4953,"2015-06-12 05:00:00",5,11,203,15
"4954",4954,"2015-06-12 05:30:00",5,12,204,15
"4955",4955,"2015-06-12 06:00:00",5,13,205,15
"4956",4956,"2015-06-12 06:30:00",5,14,206,15
"4957",4957,"2015-06-12 07:00:00",5,15,207,15
"4958",4958,"2015-06-12 07:30:00",5,16,208,15
"4959",4959,"2015-06-12 08:00:00",5,17,209,15
"4960",4960,"2015-06-12 08:30:00",5,18,210,15
"4961",4961,"2015-06-12 09:00:00",5,19,211,15
"4962",4962,"2015-06-12 09:30:00",5,20,212,15
"4963",4963,"2015-06-12 10:00:00",5,21,213,15
"4964",4964,"2015-06-12 10:30:00",5,22,214,15
"4965",4965,"2015-06-12 11:00:00",5,23,215,15
"4966",4966,"2015-06-12 11:30:00",5,24,216,15
"4967",4967,"2015-06-12 12:00:00",5,25,217,15
"4968",4968,"2015-06-12 12:30:00",5,26,218,15
"4969",4969,"2015-06-12 13:00:00",5,27,219,15
"4970",4970,"2015-06-12 13:30:00",5,28,220,15
"4971",4971,"2015-06-12 14:00:00",5,29,221,15
"4972",4972,"2015-06-12 14:30:00",5,30,222,15
"4973",4973,"2015-06-12 15:00:00",5,31,223,15
"4974",4974,"2015-06-12 15:30:00",5,32,224,15
"4975",4975,"2015-06-12 16:00:00",5,33,225,15
"4976",4976,"2015-06-12 16:30:00",5,34,226,15
"4977",4977,"2015-06-12 17:00:00",5,35,227,15
"4978",4978,"2015-06-12 17:30:00",5,36,228,15
"4979",4979,"2015-06-12 18:00:00",5,37,229,15
"4980",4980,"2015-06-12 18:30:00",5,38,230,15
"4981",4981,"2015-06-12 19:00:00",5,39,231,15
"4982",4982,"2015-06-12 19:30:00",5,40,232,15
"4983",4983,"2015-06-12 20:00:00",5,41,233,15
"4984",4984,"2015-06-12 20:30:00",5,42,234,15
"4985",4985,"2015-06-12 21:00:00",5,43,235,15
"4986",4986,"2015-06-12 21:30:00",5,44,236,15
"4987",4987,"2015-06-12 22:00:00",5,45,237,15
"4988",4988,"2015-06-12 22:30:00",5,46,238,15
"4989",4989,"2015-06-12 23:00:00",5,47,239,15
"4990",4990,"2015-06-12 23:30:00",5,48,240,15
"4991",4991,"2015-06-13 00:00:00",6,1,241,15
"4992",4992,"2015-06-13 00:30:00",6,2,242,15
"4993",4993,"2015-06-13 01:00:00",6,3,243,15
"4994",4994,"2015-06-13 01:30:00",6,4,244,15
"4995",4995,"2015-06-13 02:00:00",6,5,245,15
"4996",4996,"2015-06-13 02:30:00",6,6,246,15
"4997",4997,"2015-06-13 03:00:00",6,7,247,15
"4998",4998,"2015-06-13 03:30:00",6,8,248,15
"4999",4999,"2015-06-13 04:00:00",6,9,249,15
"5000",5000,"2015-06-13 04:30:00",6,10,250,15
"5001",5001,"2015-06-13 05:00:00",6,11,251,15
"5002",5002,"2015-06-13 05:30:00",6,12,252,15
"5003",5003,"2015-06-13 06:00:00",6,13,253,15
"5004",5004,"2015-06-13 06:30:00",6,14,254,15
"5005",5005,"2015-06-13 07:00:00",6,15,255,15
"5006",5006,"2015-06-13 07:30:00",6,16,256,15
"5007",5007,"2015-06-13 08:00:00",6,17,257,15
"5008",5008,"2015-06-13 08:30:00",6,18,258,15
"5009",5009,"2015-06-13 09:00:00",6,19,259,15
"5010",5010,"2015-06-13 09:30:00",6,20,260,15
"5011",5011,"2015-06-13 10:00:00",6,21,261,15
"5012",5012,"2015-06-13 10:30:00",6,22,262,15
"5013",5013,"2015-06-13 11:00:00",6,23,263,15
"5014",5014,"2015-06-13 11:30:00",6,24,264,15
"5015",5015,"2015-06-13 12:00:00",6,25,265,15
"5016",5016,"2015-06-13 12:30:00",6,26,266,15
"5017",5017,"2015-06-13 13:00:00",6,27,267,15
"5018",5018,"2015-06-13 13:30:00",6,28,268,15
"5019",5019,"2015-06-13 14:00:00",6,29,269,15
"5020",5020,"2015-06-13 14:30:00",6,30,270,15
"5021",5021,"2015-06-13 15:00:00",6,31,271,15
"5022",5022,"2015-06-13 15:30:00",6,32,272,15
"5023",5023,"2015-06-13 16:00:00",6,33,273,15
"5024",5024,"2015-06-13 16:30:00",6,34,274,15
"5025",5025,"2015-06-13 17:00:00",6,35,275,15
"5026",5026,"2015-06-13 17:30:00",6,36,276,15
"5027",5027,"2015-06-13 18:00:00",6,37,277,15
"5028",5028,"2015-06-13 18:30:00",6,38,278,15
"5029",5029,"2015-06-13 19:00:00",6,39,279,15
"5030",5030,"2015-06-13 19:30:00",6,40,280,15
"5031",5031,"2015-06-13 20:00:00",6,41,281,15
"5032",5032,"2015-06-13 20:30:00",6,42,282,15
"5033",5033,"2015-06-13 21:00:00",6,43,283,15
"5034",5034,"2015-06-13 21:30:00",6,44,284,15
"5035",5035,"2015-06-13 22:00:00",6,45,285,15
"5036",5036,"2015-06-13 22:30:00",6,46,286,15
"5037",5037,"2015-06-13 23:00:00",6,47,287,15
"5038",5038,"2015-06-13 23:30:00",6,48,288,15
"5039",5039,"2015-06-14 00:00:00",7,1,289,15
"5040",5040,"2015-06-14 00:30:00",7,2,290,15
"5041",5041,"2015-06-14 01:00:00",7,3,291,15
"5042",5042,"2015-06-14 01:30:00",7,4,292,15
"5043",5043,"2015-06-14 02:00:00",7,5,293,15
"5044",5044,"2015-06-14 02:30:00",7,6,294,15
"5045",5045,"2015-06-14 03:00:00",7,7,295,15
"5046",5046,"2015-06-14 03:30:00",7,8,296,15
"5047",5047,"2015-06-14 04:00:00",7,9,297,15
"5048",5048,"2015-06-14 04:30:00",7,10,298,15
"5049",5049,"2015-06-14 05:00:00",7,11,299,15
"5050",5050,"2015-06-14 05:30:00",7,12,300,15
"5051",5051,"2015-06-14 06:00:00",7,13,301,15
"5052",5052,"2015-06-14 06:30:00",7,14,302,15
"5053",5053,"2015-06-14 07:00:00",7,15,303,15
"5054",5054,"2015-06-14 07:30:00",7,16,304,15
"5055",5055,"2015-06-14 08:00:00",7,17,305,15
"5056",5056,"2015-06-14 08:30:00",7,18,306,15
"5057",5057,"2015-06-14 09:00:00",7,19,307,15
"5058",5058,"2015-06-14 09:30:00",7,20,308,15
"5059",5059,"2015-06-14 10:00:00",7,21,309,15
"5060",5060,"2015-06-14 10:30:00",7,22,310,15
"5061",5061,"2015-06-14 11:00:00",7,23,311,15
"5062",5062,"2015-06-14 11:30:00",7,24,312,15
"5063",5063,"2015-06-14 12:00:00",7,25,313,15
"5064",5064,"2015-06-14 12:30:00",7,26,314,15
"5065",5065,"2015-06-14 13:00:00",7,27,315,15
"5066",5066,"2015-06-14 13:30:00",7,28,316,15
"5067",5067,"2015-06-14 14:00:00",7,29,317,15
"5068",5068,"2015-06-14 14:30:00",7,30,318,15
"5069",5069,"2015-06-14 15:00:00",7,31,319,15
"5070",5070,"2015-06-14 15:30:00",7,32,320,15
"5071",5071,"2015-06-14 16:00:00",7,33,321,15
"5072",5072,"2015-06-14 16:30:00",7,34,322,15
"5073",5073,"2015-06-14 17:00:00",7,35,323,15
"5074",5074,"2015-06-14 17:30:00",7,36,324,15
"5075",5075,"2015-06-14 18:00:00",7,37,325,15
"5076",5076,"2015-06-14 18:30:00",7,38,326,15
"5077",5077,"2015-06-14 19:00:00",7,39,327,15
"5078",5078,"2015-06-14 19:30:00",7,40,328,15
"5079",5079,"2015-06-14 20:00:00",7,41,329,15
"5080",5080,"2015-06-14 20:30:00",7,42,330,15
"5081",5081,"2015-06-14 21:00:00",7,43,331,15
"5082",5082,"2015-06-14 21:30:00",7,44,332,15
"5083",5083,"2015-06-14 22:00:00",7,45,333,15
"5084",5084,"2015-06-14 22:30:00",7,46,334,15
"5085",5085,"2015-06-14 23:00:00",7,47,335,15
"5086",5086,"2015-06-14 23:30:00",7,48,336,15
"5087",5087,"2015-06-15 00:00:00",1,1,1,16
"5088",5088,"2015-06-15 00:30:00",1,2,2,16
"5089",5089,"2015-06-15 01:00:00",1,3,3,16
"5090",5090,"2015-06-15 01:30:00",1,4,4,16
"5091",5091,"2015-06-15 02:00:00",1,5,5,16
"5092",5092,"2015-06-15 02:30:00",1,6,6,16
"5093",5093,"2015-06-15 03:00:00",1,7,7,16
"5094",5094,"2015-06-15 03:30:00",1,8,8,16
"5095",5095,"2015-06-15 04:00:00",1,9,9,16
"5096",5096,"2015-06-15 04:30:00",1,10,10,16
"5097",5097,"2015-06-15 05:00:00",1,11,11,16
"5098",5098,"2015-06-15 05:30:00",1,12,12,16
"5099",5099,"2015-06-15 06:00:00",1,13,13,16
"5100",5100,"2015-06-15 06:30:00",1,14,14,16
"5101",5101,"2015-06-15 07:00:00",1,15,15,16
"5102",5102,"2015-06-15 07:30:00",1,16,16,16
"5103",5103,"2015-06-15 08:00:00",1,17,17,16
"5104",5104,"2015-06-15 08:30:00",1,18,18,16
"5105",5105,"2015-06-15 09:00:00",1,19,19,16
"5106",5106,"2015-06-15 09:30:00",1,20,20,16
"5107",5107,"2015-06-15 10:00:00",1,21,21,16
"5108",5108,"2015-06-15 10:30:00",1,22,22,16
"5109",5109,"2015-06-15 11:00:00",1,23,23,16
"5110",5110,"2015-06-15 11:30:00",1,24,24,16
"5111",5111,"2015-06-15 12:00:00",1,25,25,16
"5112",5112,"2015-06-15 12:30:00",1,26,26,16
"5113",5113,"2015-06-15 13:00:00",1,27,27,16
"5114",5114,"2015-06-15 13:30:00",1,28,28,16
"5115",5115,"2015-06-15 14:00:00",1,29,29,16
"5116",5116,"2015-06-15 14:30:00",1,30,30,16
"5117",5117,"2015-06-15 15:00:00",1,31,31,16
"5118",5118,"2015-06-15 15:30:00",1,32,32,16
"5119",5119,"2015-06-15 16:00:00",1,33,33,16
"5120",5120,"2015-06-15 16:30:00",1,34,34,16
"5121",5121,"2015-06-15 17:00:00",1,35,35,16
"5122",5122,"2015-06-15 17:30:00",1,36,36,16
"5123",5123,"2015-06-15 18:00:00",1,37,37,16
"5124",5124,"2015-06-15 18:30:00",1,38,38,16
"5125",5125,"2015-06-15 19:00:00",1,39,39,16
"5126",5126,"2015-06-15 19:30:00",1,40,40,16
"5127",5127,"2015-06-15 20:00:00",1,41,41,16
"5128",5128,"2015-06-15 20:30:00",1,42,42,16
"5129",5129,"2015-06-15 21:00:00",1,43,43,16
"5130",5130,"2015-06-15 21:30:00",1,44,44,16
"5131",5131,"2015-06-15 22:00:00",1,45,45,16
"5132",5132,"2015-06-15 22:30:00",1,46,46,16
"5133",5133,"2015-06-15 23:00:00",1,47,47,16
"5134",5134,"2015-06-15 23:30:00",1,48,48,16
"5135",5135,"2015-06-16 00:00:00",2,1,49,16
"5136",5136,"2015-06-16 00:30:00",2,2,50,16
"5137",5137,"2015-06-16 01:00:00",2,3,51,16
"5138",5138,"2015-06-16 01:30:00",2,4,52,16
"5139",5139,"2015-06-16 02:00:00",2,5,53,16
"5140",5140,"2015-06-16 02:30:00",2,6,54,16
"5141",5141,"2015-06-16 03:00:00",2,7,55,16
"5142",5142,"2015-06-16 03:30:00",2,8,56,16
"5143",5143,"2015-06-16 04:00:00",2,9,57,16
"5144",5144,"2015-06-16 04:30:00",2,10,58,16
"5145",5145,"2015-06-16 05:00:00",2,11,59,16
"5146",5146,"2015-06-16 05:30:00",2,12,60,16
"5147",5147,"2015-06-16 06:00:00",2,13,61,16
"5148",5148,"2015-06-16 06:30:00",2,14,62,16
"5149",5149,"2015-06-16 07:00:00",2,15,63,16
"5150",5150,"2015-06-16 07:30:00",2,16,64,16
"5151",5151,"2015-06-16 08:00:00",2,17,65,16
"5152",5152,"2015-06-16 08:30:00",2,18,66,16
"5153",5153,"2015-06-16 09:00:00",2,19,67,16
"5154",5154,"2015-06-16 09:30:00",2,20,68,16
"5155",5155,"2015-06-16 10:00:00",2,21,69,16
"5156",5156,"2015-06-16 10:30:00",2,22,70,16
"5157",5157,"2015-06-16 11:00:00",2,23,71,16
"5158",5158,"2015-06-16 11:30:00",2,24,72,16
"5159",5159,"2015-06-16 12:00:00",2,25,73,16
"5160",5160,"2015-06-16 12:30:00",2,26,74,16
"5161",5161,"2015-06-16 13:00:00",2,27,75,16
"5162",5162,"2015-06-16 13:30:00",2,28,76,16
"5163",5163,"2015-06-16 14:00:00",2,29,77,16
"5164",5164,"2015-06-16 14:30:00",2,30,78,16
"5165",5165,"2015-06-16 15:00:00",2,31,79,16
"5166",5166,"2015-06-16 15:30:00",2,32,80,16
"5167",5167,"2015-06-16 16:00:00",2,33,81,16
"5168",5168,"2015-06-16 16:30:00",2,34,82,16
"5169",5169,"2015-06-16 17:00:00",2,35,83,16
"5170",5170,"2015-06-16 17:30:00",2,36,84,16
"5171",5171,"2015-06-16 18:00:00",2,37,85,16
"5172",5172,"2015-06-16 18:30:00",2,38,86,16
"5173",5173,"2015-06-16 19:00:00",2,39,87,16
"5174",5174,"2015-06-16 19:30:00",2,40,88,16
"5175",5175,"2015-06-16 20:00:00",2,41,89,16
"5176",5176,"2015-06-16 20:30:00",2,42,90,16
"5177",5177,"2015-06-16 21:00:00",2,43,91,16
"5178",5178,"2015-06-16 21:30:00",2,44,92,16
"5179",5179,"2015-06-16 22:00:00",2,45,93,16
"5180",5180,"2015-06-16 22:30:00",2,46,94,16
"5181",5181,"2015-06-16 23:00:00",2,47,95,16
"5182",5182,"2015-06-16 23:30:00",2,48,96,16
"5183",5183,"2015-06-17 00:00:00",3,1,97,16
"5184",5184,"2015-06-17 00:30:00",3,2,98,16
"5185",5185,"2015-06-17 01:00:00",3,3,99,16
"5186",5186,"2015-06-17 01:30:00",3,4,100,16
"5187",5187,"2015-06-17 02:00:00",3,5,101,16
"5188",5188,"2015-06-17 02:30:00",3,6,102,16
"5189",5189,"2015-06-17 03:00:00",3,7,103,16
"5190",5190,"2015-06-17 03:30:00",3,8,104,16
"5191",5191,"2015-06-17 04:00:00",3,9,105,16
"5192",5192,"2015-06-17 04:30:00",3,10,106,16
"5193",5193,"2015-06-17 05:00:00",3,11,107,16
"5194",5194,"2015-06-17 05:30:00",3,12,108,16
"5195",5195,"2015-06-17 06:00:00",3,13,109,16
"5196",5196,"2015-06-17 06:30:00",3,14,110,16
"5197",5197,"2015-06-17 07:00:00",3,15,111,16
"5198",5198,"2015-06-17 07:30:00",3,16,112,16
"5199",5199,"2015-06-17 08:00:00",3,17,113,16
"5200",5200,"2015-06-17 08:30:00",3,18,114,16
"5201",5201,"2015-06-17 09:00:00",3,19,115,16
"5202",5202,"2015-06-17 09:30:00",3,20,116,16
"5203",5203,"2015-06-17 10:00:00",3,21,117,16
"5204",5204,"2015-06-17 10:30:00",3,22,118,16
"5205",5205,"2015-06-17 11:00:00",3,23,119,16
"5206",5206,"2015-06-17 11:30:00",3,24,120,16
"5207",5207,"2015-06-17 12:00:00",3,25,121,16
"5208",5208,"2015-06-17 12:30:00",3,26,122,16
"5209",5209,"2015-06-17 13:00:00",3,27,123,16
"5210",5210,"2015-06-17 13:30:00",3,28,124,16
"5211",5211,"2015-06-17 14:00:00",3,29,125,16
"5212",5212,"2015-06-17 14:30:00",3,30,126,16
"5213",5213,"2015-06-17 15:00:00",3,31,127,16
"5214",5214,"2015-06-17 15:30:00",3,32,128,16
"5215",5215,"2015-06-17 16:00:00",3,33,129,16
"5216",5216,"2015-06-17 16:30:00",3,34,130,16
"5217",5217,"2015-06-17 17:00:00",3,35,131,16
"5218",5218,"2015-06-17 17:30:00",3,36,132,16
"5219",5219,"2015-06-17 18:00:00",3,37,133,16
"5220",5220,"2015-06-17 18:30:00",3,38,134,16
"5221",5221,"2015-06-17 19:00:00",3,39,135,16
"5222",5222,"2015-06-17 19:30:00",3,40,136,16
"5223",5223,"2015-06-17 20:00:00",3,41,137,16
"5224",5224,"2015-06-17 20:30:00",3,42,138,16
"5225",5225,"2015-06-17 21:00:00",3,43,139,16
"5226",5226,"2015-06-17 21:30:00",3,44,140,16
"5227",5227,"2015-06-17 22:00:00",3,45,141,16
"5228",5228,"2015-06-17 22:30:00",3,46,142,16
"5229",5229,"2015-06-17 23:00:00",3,47,143,16
"5230",5230,"2015-06-17 23:30:00",3,48,144,16
"5231",5231,"2015-06-18 00:00:00",4,1,145,16
"5232",5232,"2015-06-18 00:30:00",4,2,146,16
"5233",5233,"2015-06-18 01:00:00",4,3,147,16
"5234",5234,"2015-06-18 01:30:00",4,4,148,16
"5235",5235,"2015-06-18 02:00:00",4,5,149,16
"5236",5236,"2015-06-18 02:30:00",4,6,150,16
"5237",5237,"2015-06-18 03:00:00",4,7,151,16
"5238",5238,"2015-06-18 03:30:00",4,8,152,16
"5239",5239,"2015-06-18 04:00:00",4,9,153,16
"5240",5240,"2015-06-18 04:30:00",4,10,154,16
"5241",5241,"2015-06-18 05:00:00",4,11,155,16
"5242",5242,"2015-06-18 05:30:00",4,12,156,16
"5243",5243,"2015-06-18 06:00:00",4,13,157,16
"5244",5244,"2015-06-18 06:30:00",4,14,158,16
"5245",5245,"2015-06-18 07:00:00",4,15,159,16
"5246",5246,"2015-06-18 07:30:00",4,16,160,16
"5247",5247,"2015-06-18 08:00:00",4,17,161,16
"5248",5248,"2015-06-18 08:30:00",4,18,162,16
"5249",5249,"2015-06-18 09:00:00",4,19,163,16
"5250",5250,"2015-06-18 09:30:00",4,20,164,16
"5251",5251,"2015-06-18 10:00:00",4,21,165,16
"5252",5252,"2015-06-18 10:30:00",4,22,166,16
"5253",5253,"2015-06-18 11:00:00",4,23,167,16
"5254",5254,"2015-06-18 11:30:00",4,24,168,16
"5255",5255,"2015-06-18 12:00:00",4,25,169,16
"5256",5256,"2015-06-18 12:30:00",4,26,170,16
"5257",5257,"2015-06-18 13:00:00",4,27,171,16
"5258",5258,"2015-06-18 13:30:00",4,28,172,16
"5259",5259,"2015-06-18 14:00:00",4,29,173,16
"5260",5260,"2015-06-18 14:30:00",4,30,174,16
"5261",5261,"2015-06-18 15:00:00",4,31,175,16
"5262",5262,"2015-06-18 15:30:00",4,32,176,16
"5263",5263,"2015-06-18 16:00:00",4,33,177,16
"5264",5264,"2015-06-18 16:30:00",4,34,178,16
"5265",5265,"2015-06-18 17:00:00",4,35,179,16
"5266",5266,"2015-06-18 17:30:00",4,36,180,16
"5267",5267,"2015-06-18 18:00:00",4,37,181,16
"5268",5268,"2015-06-18 18:30:00",4,38,182,16
"5269",5269,"2015-06-18 19:00:00",4,39,183,16
"5270",5270,"2015-06-18 19:30:00",4,40,184,16
"5271",5271,"2015-06-18 20:00:00",4,41,185,16
"5272",5272,"2015-06-18 20:30:00",4,42,186,16
"5273",5273,"2015-06-18 21:00:00",4,43,187,16
"5274",5274,"2015-06-18 21:30:00",4,44,188,16
"5275",5275,"2015-06-18 22:00:00",4,45,189,16
"5276",5276,"2015-06-18 22:30:00",4,46,190,16
"5277",5277,"2015-06-18 23:00:00",4,47,191,16
"5278",5278,"2015-06-18 23:30:00",4,48,192,16
"5279",5279,"2015-06-19 00:00:00",5,1,193,16
"5280",5280,"2015-06-19 00:30:00",5,2,194,16
"5281",5281,"2015-06-19 01:00:00",5,3,195,16
"5282",5282,"2015-06-19 01:30:00",5,4,196,16
"5283",5283,"2015-06-19 02:00:00",5,5,197,16
"5284",5284,"2015-06-19 02:30:00",5,6,198,16
"5285",5285,"2015-06-19 03:00:00",5,7,199,16
"5286",5286,"2015-06-19 03:30:00",5,8,200,16
"5287",5287,"2015-06-19 04:00:00",5,9,201,16
"5288",5288,"2015-06-19 04:30:00",5,10,202,16
"5289",5289,"2015-06-19 05:00:00",5,11,203,16
"5290",5290,"2015-06-19 05:30:00",5,12,204,16
"5291",5291,"2015-06-19 06:00:00",5,13,205,16
"5292",5292,"2015-06-19 06:30:00",5,14,206,16
"5293",5293,"2015-06-19 07:00:00",5,15,207,16
"5294",5294,"2015-06-19 07:30:00",5,16,208,16
"5295",5295,"2015-06-19 08:00:00",5,17,209,16
"5296",5296,"2015-06-19 08:30:00",5,18,210,16
"5297",5297,"2015-06-19 09:00:00",5,19,211,16
"5298",5298,"2015-06-19 09:30:00",5,20,212,16
"5299",5299,"2015-06-19 10:00:00",5,21,213,16
"5300",5300,"2015-06-19 10:30:00",5,22,214,16
"5301",5301,"2015-06-19 11:00:00",5,23,215,16
"5302",5302,"2015-06-19 11:30:00",5,24,216,16
"5303",5303,"2015-06-19 12:00:00",5,25,217,16
"5304",5304,"2015-06-19 12:30:00",5,26,218,16
"5305",5305,"2015-06-19 13:00:00",5,27,219,16
"5306",5306,"2015-06-19 13:30:00",5,28,220,16
"5307",5307,"2015-06-19 14:00:00",5,29,221,16
"5308",5308,"2015-06-19 14:30:00",5,30,222,16
"5309",5309,"2015-06-19 15:00:00",5,31,223,16
"5310",5310,"2015-06-19 15:30:00",5,32,224,16
"5311",5311,"2015-06-19 16:00:00",5,33,225,16
"5312",5312,"2015-06-19 16:30:00",5,34,226,16
"5313",5313,"2015-06-19 17:00:00",5,35,227,16
"5314",5314,"2015-06-19 17:30:00",5,36,228,16
"5315",5315,"2015-06-19 18:00:00",5,37,229,16
"5316",5316,"2015-06-19 18:30:00",5,38,230,16
"5317",5317,"2015-06-19 19:00:00",5,39,231,16
"5318",5318,"2015-06-19 19:30:00",5,40,232,16
"5319",5319,"2015-06-19 20:00:00",5,41,233,16
"5320",5320,"2015-06-19 20:30:00",5,42,234,16
"5321",5321,"2015-06-19 21:00:00",5,43,235,16
"5322",5322,"2015-06-19 21:30:00",5,44,236,16
"5323",5323,"2015-06-19 22:00:00",5,45,237,16
"5324",5324,"2015-06-19 22:30:00",5,46,238,16
"5325",5325,"2015-06-19 23:00:00",5,47,239,16
"5326",5326,"2015-06-19 23:30:00",5,48,240,16
"5327",5327,"2015-06-20 00:00:00",6,1,241,16
"5328",5328,"2015-06-20 00:30:00",6,2,242,16
"5329",5329,"2015-06-20 01:00:00",6,3,243,16
"5330",5330,"2015-06-20 01:30:00",6,4,244,16
"5331",5331,"2015-06-20 02:00:00",6,5,245,16
"5332",5332,"2015-06-20 02:30:00",6,6,246,16
"5333",5333,"2015-06-20 03:00:00",6,7,247,16
"5334",5334,"2015-06-20 03:30:00",6,8,248,16
"5335",5335,"2015-06-20 04:00:00",6,9,249,16
"5336",5336,"2015-06-20 04:30:00",6,10,250,16
"5337",5337,"2015-06-20 05:00:00",6,11,251,16
"5338",5338,"2015-06-20 05:30:00",6,12,252,16
"5339",5339,"2015-06-20 06:00:00",6,13,253,16
"5340",5340,"2015-06-20 06:30:00",6,14,254,16
"5341",5341,"2015-06-20 07:00:00",6,15,255,16
"5342",5342,"2015-06-20 07:30:00",6,16,256,16
"5343",5343,"2015-06-20 08:00:00",6,17,257,16
"5344",5344,"2015-06-20 08:30:00",6,18,258,16
"5345",5345,"2015-06-20 09:00:00",6,19,259,16
"5346",5346,"2015-06-20 09:30:00",6,20,260,16
"5347",5347,"2015-06-20 10:00:00",6,21,261,16
"5348",5348,"2015-06-20 10:30:00",6,22,262,16
"5349",5349,"2015-06-20 11:00:00",6,23,263,16
"5350",5350,"2015-06-20 11:30:00",6,24,264,16
"5351",5351,"2015-06-20 12:00:00",6,25,265,16
"5352",5352,"2015-06-20 12:30:00",6,26,266,16
"5353",5353,"2015-06-20 13:00:00",6,27,267,16
"5354",5354,"2015-06-20 13:30:00",6,28,268,16
"5355",5355,"2015-06-20 14:00:00",6,29,269,16
"5356",5356,"2015-06-20 14:30:00",6,30,270,16
"5357",5357,"2015-06-20 15:00:00",6,31,271,16
"5358",5358,"2015-06-20 15:30:00",6,32,272,16
"5359",5359,"2015-06-20 16:00:00",6,33,273,16
"5360",5360,"2015-06-20 16:30:00",6,34,274,16
"5361",5361,"2015-06-20 17:00:00",6,35,275,16
"5362",5362,"2015-06-20 17:30:00",6,36,276,16
"5363",5363,"2015-06-20 18:00:00",6,37,277,16
"5364",5364,"2015-06-20 18:30:00",6,38,278,16
"5365",5365,"2015-06-20 19:00:00",6,39,279,16
"5366",5366,"2015-06-20 19:30:00",6,40,280,16
"5367",5367,"2015-06-20 20:00:00",6,41,281,16
"5368",5368,"2015-06-20 20:30:00",6,42,282,16
"5369",5369,"2015-06-20 21:00:00",6,43,283,16
"5370",5370,"2015-06-20 21:30:00",6,44,284,16
"5371",5371,"2015-06-20 22:00:00",6,45,285,16
"5372",5372,"2015-06-20 22:30:00",6,46,286,16
"5373",5373,"2015-06-20 23:00:00",6,47,287,16
"5374",5374,"2015-06-20 23:30:00",6,48,288,16
"5375",5375,"2015-06-21 00:00:00",7,1,289,16
"5376",5376,"2015-06-21 00:30:00",7,2,290,16
"5377",5377,"2015-06-21 01:00:00",7,3,291,16
"5378",5378,"2015-06-21 01:30:00",7,4,292,16
"5379",5379,"2015-06-21 02:00:00",7,5,293,16
"5380",5380,"2015-06-21 02:30:00",7,6,294,16
"5381",5381,"2015-06-21 03:00:00",7,7,295,16
"5382",5382,"2015-06-21 03:30:00",7,8,296,16
"5383",5383,"2015-06-21 04:00:00",7,9,297,16
"5384",5384,"2015-06-21 04:30:00",7,10,298,16
"5385",5385,"2015-06-21 05:00:00",7,11,299,16
"5386",5386,"2015-06-21 05:30:00",7,12,300,16
"5387",5387,"2015-06-21 06:00:00",7,13,301,16
"5388",5388,"2015-06-21 06:30:00",7,14,302,16
"5389",5389,"2015-06-21 07:00:00",7,15,303,16
"5390",5390,"2015-06-21 07:30:00",7,16,304,16
"5391",5391,"2015-06-21 08:00:00",7,17,305,16
"5392",5392,"2015-06-21 08:30:00",7,18,306,16
"5393",5393,"2015-06-21 09:00:00",7,19,307,16
"5394",5394,"2015-06-21 09:30:00",7,20,308,16
"5395",5395,"2015-06-21 10:00:00",7,21,309,16
"5396",5396,"2015-06-21 10:30:00",7,22,310,16
"5397",5397,"2015-06-21 11:00:00",7,23,311,16
"5398",5398,"2015-06-21 11:30:00",7,24,312,16
"5399",5399,"2015-06-21 12:00:00",7,25,313,16
"5400",5400,"2015-06-21 12:30:00",7,26,314,16
"5401",5401,"2015-06-21 13:00:00",7,27,315,16
"5402",5402,"2015-06-21 13:30:00",7,28,316,16
"5403",5403,"2015-06-21 14:00:00",7,29,317,16
"5404",5404,"2015-06-21 14:30:00",7,30,318,16
"5405",5405,"2015-06-21 15:00:00",7,31,319,16
"5406",5406,"2015-06-21 15:30:00",7,32,320,16
"5407",5407,"2015-06-21 16:00:00",7,33,321,16
"5408",5408,"2015-06-21 16:30:00",7,34,322,16
"5409",5409,"2015-06-21 17:00:00",7,35,323,16
"5410",5410,"2015-06-21 17:30:00",7,36,324,16
"5411",5411,"2015-06-21 18:00:00",7,37,325,16
"5412",5412,"2015-06-21 18:30:00",7,38,326,16
"5413",5413,"2015-06-21 19:00:00",7,39,327,16
"5414",5414,"2015-06-21 19:30:00",7,40,328,16
"5415",5415,"2015-06-21 20:00:00",7,41,329,16
"5416",5416,"2015-06-21 20:30:00",7,42,330,16
"5417",5417,"2015-06-21 21:00:00",7,43,331,16
"5418",5418,"2015-06-21 21:30:00",7,44,332,16
"5419",5419,"2015-06-21 22:00:00",7,45,333,16
"5420",5420,"2015-06-21 22:30:00",7,46,334,16
"5421",5421,"2015-06-21 23:00:00",7,47,335,16
"5422",5422,"2015-06-21 23:30:00",7,48,336,16
"5423",5423,"2015-06-22 00:00:00",1,1,1,17
"5424",5424,"2015-06-22 00:30:00",1,2,2,17
"5425",5425,"2015-06-22 01:00:00",1,3,3,17
"5426",5426,"2015-06-22 01:30:00",1,4,4,17
"5427",5427,"2015-06-22 02:00:00",1,5,5,17
